,Team,AdjOE,AdjDE,BARTHAG,RECORD,WINS,GAMES,EFG,EFG D.,FT RATE,FT RATE D,TOV%,TOV% D,O REB%,OP OREB%,RAW T,2P %,2P % D.,3P %,3P % D.,BLK %,BLKED %,AST %,OP AST %,3P RATE,3P RATE D,ADJ. T,AVG HGT.,EFF. HGT.,EXP.,YEAR,T,FT%,OP. FT%,PPP OFF.,PPP DEF.,ELITE SOS,AdjEM,Date_zero
7986,Robert Morris,99.4881,107.007,0.301983,2-4,1.0,5,50.6,54.7,38.4,43.7,22.3,18.2,28.6,35.1,69.1,48.4,58.2,35.8,30.3,5.5,6.9,44.0,46.4,40.7,27.4,68.2562,,,,2024,,,,-2.5877313147219,81.6,64.5,-7.518900000000002,11/27/2023
7987,Seattle,102.479,97.3517,0.64342,4-2,4.0,6,51.2,44.9,40.1,27.2,21.0,19.5,29.8,26.1,69.1,54.0,47.9,31.1,26.7,11.8,6.9,54.4,46.3,37.7,38.3,69.2889,,,,2024,,,,-1.2686794595111,74.6,69.9,5.127300000000005,11/27/2023
7988,Villanova,116.798,94.8819,0.91605,6-1,6.0,7,52.0,45.3,39.8,36.8,14.4,17.6,30.6,25.2,66.3,52.2,41.8,34.5,32.8,6.3,13.8,45.4,58.5,49.3,46.8,66.4569,,,,2024,,,,1.3162721186037,83.6,66.0,21.9161,11/27/2023
7989,Howard,105.623,108.939,0.412058,3-4,3.0,7,49.6,52.0,43.1,35.7,22.1,15.1,31.4,26.3,73.2,48.6,52.9,34.2,33.6,7.6,8.9,44.1,49.5,36.5,33.9,71.1425,,,,2024,,,,-2.2618692641993,75.6,66.9,-3.3159999999999883,11/27/2023
7990,Utah St.,105.675,97.1273,0.725123,5-1,4.0,5,53.9,44.7,34.1,31.5,17.4,17.7,26.9,22.2,70.5,58.4,50.3,28.7,23.6,14.1,6.2,60.5,36.1,29.4,37.3,69.4701,,,,2024,,,,0.18787431325396,66.3,67.7,8.547699999999992,11/27/2023
7991,Marist,99.0184,103.138,0.384914,3-2,3.0,5,53.8,47.2,24.1,35.2,16.7,19.7,20.4,26.0,67.0,54.6,48.8,34.7,30.0,8.8,4.9,49.6,44.1,34.2,40.7,66.2351,,,,2024,,,,-1.5949511665792,59.7,67.4,-4.1196000000000055,11/27/2023
7992,Portland St.,103.821,103.398,0.511756,5-1,4.0,5,49.6,51.5,36.0,28.8,15.9,20.1,27.9,24.7,66.8,49.1,45.7,33.6,40.2,9.8,7.8,38.8,58.5,41.0,39.5,70.3716,,,,2024,,,,-0.27096506352349,70.6,61.5,0.4230000000000018,11/27/2023
7993,Denver,106.853,113.563,0.331729,4-3,3.0,6,49.1,52.6,46.5,29.7,12.9,12.7,36.6,28.3,70.9,46.4,52.7,35.8,35.0,10.0,13.9,45.3,42.5,36.6,31.6,71.201,,,,2024,,,,-2.3118279254071,73.6,67.3,-6.710000000000008,11/27/2023
7994,Cal St. Northridge,99.3004,109.737,0.240621,4-2,3.0,5,49.7,48.1,28.8,36.3,19.2,19.2,36.7,22.1,73.0,53.6,47.1,23.9,32.8,10.5,8.9,44.0,62.6,22.3,46.1,71.7401,,,,2024,,,,-1.4398419046111,71.7,77.7,-10.436599999999999,11/27/2023
7995,Maryland,106.844,94.8551,0.79717,3-3,3.0,6,43.8,44.5,41.1,30.8,20.5,23.3,36.0,29.1,67.3,52.0,43.3,21.4,31.8,11.2,10.6,45.1,44.2,41.4,27.4,67.4606,,,,2024,,,,-1.5101430530144,69.1,77.8,11.988900000000001,11/27/2023
7996,Rice,105.73,110.707,0.370763,1-5,0.0,5,46.3,59.9,36.3,36.6,17.2,14.2,22.6,26.1,73.3,46.8,59.7,30.3,40.2,9.2,11.8,54.2,53.8,36.9,35.3,71.0425,,,,2024,,,,-3.0783844285761,73.8,73.9,-4.97699999999999,11/27/2023
7997,Abilene Christian,104.608,101.453,0.587141,3-3,3.0,6,45.2,48.5,37.2,41.2,16.5,18.9,27.4,34.2,68.7,43.6,51.6,33.0,28.2,4.9,7.6,46.1,42.9,28.0,32.8,68.7652,,,,2024,,,,-1.1567217458821,72.1,72.5,3.155000000000001,11/27/2023
7998,Rider,98.9683,105.145,0.332661,1-4,0.0,4,37.5,50.0,23.4,38.4,18.3,15.0,25.4,24.7,69.8,39.3,53.0,22.5,31.3,9.4,12.5,47.6,57.7,32.3,48.9,67.8908,,,,2024,,,,-1.9091594166933,60.3,70.5,-6.176699999999997,11/27/2023
7999,Boston College,107.375,101.646,0.652611,4-2,4.0,6,49.5,51.4,24.1,19.7,15.8,18.5,31.1,25.9,69.5,51.0,47.2,30.9,38.5,12.8,11.2,45.8,50.6,32.9,39.6,68.9599,,,,2024,,,,-0.66275438652094,85.6,73.2,5.728999999999999,11/27/2023
8000,Arizona,116.929,94.7228,0.91849,6-0,6.0,6,57.5,44.2,37.1,24.1,17.8,20.7,42.6,19.6,76.6,56.9,42.3,39.2,31.5,13.2,8.0,61.5,53.9,31.3,38.6,73.3057,,,,2024,,,,1.6552153767817,76.4,62.9,22.206199999999995,11/27/2023
8001,Penn St.,105.873,101.502,0.618895,4-3,4.0,7,50.0,47.4,37.4,31.3,16.2,23.8,28.9,32.0,72.2,53.2,49.5,30.3,28.5,9.3,8.8,37.6,43.4,41.2,30.6,71.0183,,,,2024,,,,-1.4484800157416,71.7,76.2,4.371000000000009,11/27/2023
8002,Hawaii,104.269,98.2623,0.664251,5-0,4.0,4,55.4,42.9,41.4,35.9,19.5,18.1,23.6,22.7,73.1,54.0,43.6,38.6,27.3,6.7,7.9,45.8,33.3,37.4,23.5,68.4163,,,,2024,,,,0.26892625377588,75.0,66.7,6.006700000000009,11/27/2023
8003,San Diego,101.421,105.178,0.396912,5-2,4.0,6,48.8,44.2,37.3,34.3,19.8,19.3,27.6,29.3,71.6,49.1,45.9,32.2,27.3,12.1,7.9,49.7,53.9,33.5,35.7,70.8038,,,,2024,,,,-1.2435291768176,77.3,62.6,-3.756999999999991,11/27/2023
8004,UC Davis,101.002,101.466,0.486839,3-2,2.0,4,53.1,55.4,40.4,33.2,21.7,25.0,31.5,30.4,66.9,50.0,55.3,39.2,37.0,12.1,6.7,46.9,44.0,35.6,35.6,69.8804,,,,2024,,,,-1.4770967690198,64.3,75.0,-0.46399999999999864,11/27/2023
8005,LSU,108.382,98.6192,0.747552,4-2,4.0,6,53.3,47.5,45.9,29.6,18.9,23.4,32.3,33.0,68.4,52.4,42.0,36.8,35.5,15.9,8.4,41.1,44.8,31.8,49.0,69.118,,,,2024,,,,-0.87265055589663,72.5,73.5,9.762799999999999,11/27/2023
8006,Fresno St.,104.539,101.664,0.579487,3-2,2.0,4,56.0,53.4,33.6,29.0,23.5,15.0,32.0,23.5,71.3,53.7,51.6,40.3,37.6,5.2,8.7,45.9,46.1,34.1,37.5,66.7383,,,,2024,,,,-1.0492016119034,63.2,73.6,2.875,11/27/2023
8007,UMKC,97.7229,108.663,0.227872,2-5,0.0,5,48.4,63.3,26.0,57.7,21.8,18.3,33.7,27.9,66.1,48.8,60.3,32.0,44.9,10.6,10.0,52.9,57.9,44.4,43.1,67.395,,,,2024,,,,-3.0345502724831,65.3,70.6,-10.940100000000001,11/27/2023
8008,Baylor,118.358,98.7524,0.889203,6-0,5.0,5,57.2,47.4,50.2,31.3,17.4,18.2,38.8,33.2,72.5,51.8,50.7,45.7,27.0,10.3,14.1,50.7,51.1,32.1,31.9,70.2389,,,,2024,,,,1.556048277141,76.2,72.4,19.60560000000001,11/27/2023
8009,Oral Roberts,103.844,106.545,0.426702,2-3,1.0,4,46.7,44.2,25.9,30.0,11.3,13.1,20.5,37.4,68.5,46.2,42.9,31.5,31.1,14.7,13.6,41.7,51.0,45.7,33.7,69.7194,,,,2024,,,,-1.6394220506664,69.8,75.0,-2.7010000000000076,11/27/2023
8010,Ohio,110.073,104.436,0.6467,4-2,4.0,6,54.6,47.6,34.8,39.5,14.3,21.3,27.8,33.5,70.2,56.3,49.5,34.7,29.8,9.3,8.5,43.8,42.3,39.1,39.5,69.2061,,,,2024,,,,-1.1591500057277,71.1,76.6,5.636999999999986,11/27/2023
8011,Winthrop,108.47,107.264,0.532087,4-3,3.0,6,50.6,46.8,54.3,33.5,16.6,17.8,28.8,33.5,66.4,52.0,50.8,32.2,27.8,5.8,9.7,41.7,52.2,37.0,44.4,67.9806,,,,2024,,,,-1.6940713510557,72.8,82.5,1.206000000000003,11/27/2023
8012,Northern Illinois,106.395,106.098,0.508054,5-1,4.0,5,53.8,47.0,50.9,28.0,16.7,10.3,26.6,32.1,75.6,53.3,48.6,36.4,28.9,10.9,4.9,46.7,53.6,36.8,31.6,72.0412,,,,2024,,,,0.43523430896274,70.9,66.3,0.29699999999999704,11/27/2023
8013,Georgia Tech,106.339,100.774,0.649781,2-2,2.0,4,46.1,50.4,37.5,34.1,17.2,16.5,37.6,31.4,72.6,46.9,53.6,29.8,30.1,15.0,11.1,46.2,41.8,36.7,37.8,68.868,,,,2024,,,,-1.0520301006844,63.5,73.8,5.564999999999998,11/27/2023
8014,Kent St.,108.144,99.8377,0.714848,4-3,3.0,6,51.2,51.6,41.4,40.5,17.4,22.2,31.3,30.6,72.5,50.9,45.4,34.5,39.5,8.8,6.1,50.6,61.3,38.2,44.7,70.0856,,,,2024,,,,-1.7026799752353,74.7,66.2,8.306300000000007,11/27/2023
8015,Marquette,116.94,95.0178,0.91586,5-1,5.0,6,55.6,47.5,28.0,26.5,12.8,21.9,26.4,32.7,70.1,59.5,45.4,33.1,34.1,6.1,8.6,50.6,49.3,40.2,36.0,69.2374,,,,2024,,,,1.8924972271909,66.0,68.4,21.922200000000004,11/27/2023
8016,Weber St.,103.9,99.8419,0.612585,3-2,2.0,4,45.6,50.7,38.0,26.9,14.5,17.7,19.5,29.2,60.2,45.5,58.2,30.5,26.7,0.0,13.0,40.7,51.1,40.0,41.3,65.9629,,,,2024,,,,-0.53918070203347,83.3,53.6,4.05810000000001,11/27/2023
8017,Maine,102.049,107.24,0.361105,4-4,3.0,7,50.0,51.9,29.8,33.3,17.7,21.3,21.5,29.5,66.4,52.0,52.5,30.8,33.8,6.6,6.9,49.4,48.5,34.6,34.9,66.8204,,,,2024,,,,-3.1596170300509,74.1,69.4,-5.190999999999988,11/27/2023
8018,Sam Houston St.,105.066,101.029,0.610773,4-3,3.0,6,48.4,52.9,45.4,38.3,17.6,23.2,28.4,27.0,70.9,45.6,55.8,35.3,32.3,5.8,10.7,57.2,62.0,38.2,39.2,69.45,,,,2024,,,,-1.6942141121496,70.3,66.2,4.037000000000006,11/27/2023
8019,Incarnate Word,99.5982,112.523,0.197315,3-4,2.0,6,47.8,51.1,32.9,41.0,19.2,16.9,30.2,33.0,73.1,48.9,51.6,30.8,33.6,12.6,12.9,44.5,54.3,39.4,38.6,71.0336,,,,2024,,,,-2.9091275120082,68.9,71.1,-12.92479999999999,11/27/2023
8020,St. Francis PA,90.4959,115.487,0.0570927,2-5,0.0,5,40.5,57.3,25.9,32.2,23.1,17.4,27.8,40.1,66.7,44.0,61.0,22.2,32.6,5.0,10.3,42.6,57.0,32.8,30.8,68.2268,,,,2024,,,,-3.3840833301699,66.2,66.7,-24.99109999999999,11/27/2023
8021,SMU,105.322,98.7911,0.676154,5-2,4.0,6,49.6,41.3,29.9,32.0,16.7,18.2,34.7,34.4,67.7,45.9,42.3,37.4,26.5,12.8,14.2,56.4,55.3,36.0,37.5,68.7668,,,,2024,,,,-0.47045216068745,67.9,71.6,6.530900000000003,11/27/2023
8022,Richmond,106.859,100.698,0.664383,4-2,4.0,6,57.2,44.4,23.2,25.6,11.7,19.7,20.7,29.4,68.5,57.6,44.4,37.6,29.5,10.8,7.9,47.8,44.2,36.7,37.2,67.1988,,,,2024,,,,-0.6862211514106,72.6,72.5,6.161000000000001,11/27/2023
8023,Providence,109.85,95.1747,0.83877,5-1,5.0,6,51.6,41.2,34.9,24.9,20.4,18.8,33.0,28.2,70.4,55.3,40.7,30.4,28.1,14.2,7.4,48.4,39.4,38.4,32.4,68.8125,,,,2024,,,,0.48103840140448,69.1,86.0,14.675299999999993,11/27/2023
8024,Louisville,106.418,106.656,0.493577,3-3,3.0,6,46.2,50.7,51.0,33.8,18.2,17.1,36.9,30.6,70.9,48.2,53.0,27.8,30.5,6.4,8.8,40.0,46.4,30.3,32.2,69.1936,,,,2024,,,,-1.767926151835,72.5,66.1,-0.23799999999999955,11/27/2023
8025,Davidson,102.562,103.293,0.479584,3-3,2.0,5,47.9,49.5,36.5,21.5,17.9,18.9,26.1,34.1,64.7,46.9,48.1,33.0,34.1,5.7,11.9,50.5,59.8,39.2,46.1,67.1377,,,,2024,,,,-1.2301913093405,71.9,68.3,-0.7310000000000088,11/27/2023
8026,North Florida,99.4027,112.838,0.188796,4-3,3.0,6,49.0,48.8,27.8,44.4,17.2,15.0,25.8,28.1,69.8,46.1,51.4,34.6,27.2,7.0,15.7,50.3,40.3,50.6,24.0,69.2575,,,,2024,,,,-2.2981015087851,84.0,76.7,-13.435299999999998,11/27/2023
8027,Missouri St.,105.536,98.3765,0.691666,5-1,5.0,6,55.1,42.1,41.7,24.5,20.8,13.5,29.0,24.9,70.4,53.0,43.2,38.6,26.4,10.0,8.8,60.0,42.1,43.6,32.6,67.1048,,,,2024,,,,0.25727786637829,70.1,73.4,7.159500000000008,11/27/2023
8028,Vanderbilt,108.42,103.607,0.627682,3-3,3.0,6,47.7,52.7,40.7,25.8,18.2,14.8,33.8,23.3,68.7,51.4,49.2,29.1,40.0,4.5,8.9,46.4,44.2,48.0,32.2,67.8734,,,,2024,,,,-1.7900401460995,72.9,71.7,4.813000000000002,11/27/2023
8029,Utah Tech,97.305,105.488,0.283205,2-3,1.0,4,44.4,53.7,29.1,46.1,19.5,19.5,29.7,32.6,71.2,39.5,50.4,36.7,39.3,12.1,12.8,46.4,50.0,31.5,38.7,70.4551,,,,2024,,,,-1.960724897252,65.8,72.6,-8.182999999999993,11/27/2023
8030,Akron,105.626,102.673,0.580816,4-2,3.0,5,52.1,52.9,37.8,27.3,21.0,18.6,29.4,24.0,67.8,56.4,51.6,31.5,37.1,3.8,8.6,48.7,58.9,47.6,32.4,66.9139,,,,2024,,,,-0.80974171130892,72.3,70.7,2.953000000000003,11/27/2023
8031,Memphis,111.36,96.195,0.843366,5-1,5.0,6,53.5,46.3,36.7,27.7,18.2,20.3,28.2,34.3,73.1,51.9,43.4,37.2,33.5,15.4,10.4,48.8,43.3,40.6,42.1,72.2262,,,,2024,,,,1.2165239869607,70.2,73.6,15.165000000000006,11/27/2023
8032,Central Arkansas,95.7246,111.968,0.141555,1-7,0.0,7,46.0,53.1,29.0,38.1,19.5,17.3,29.5,34.8,70.9,42.4,53.0,34.6,35.5,9.4,6.5,58.7,47.9,38.2,44.3,70.1276,,,,2024,,,,-5.7549608599666,69.9,66.9,-16.24340000000001,11/27/2023
8033,Murray St.,105.243,105.81,0.484554,2-3,1.0,4,49.0,53.2,35.2,24.3,14.1,14.1,27.6,22.6,68.9,50.3,53.5,30.9,35.1,7.6,9.8,43.9,34.7,33.2,31.2,69.1759,,,,2024,,,,-2.2281950266372,67.4,75.0,-0.5670000000000073,11/27/2023
8034,American,104.003,110.203,0.339413,4-3,3.0,6,50.7,55.3,27.3,37.1,17.2,18.4,31.8,28.7,66.6,50.8,59.2,33.7,32.8,5.5,8.8,58.4,45.3,46.2,38.9,67.3813,,,,2024,,,,-1.7618583379044,72.4,69.7,-6.200000000000003,11/27/2023
8035,Notre Dame,102.584,105.341,0.424347,3-2,3.0,5,48.8,46.7,25.3,25.0,19.1,16.2,25.6,26.7,66.5,53.7,44.3,28.1,34.3,6.5,12.2,48.4,48.8,42.5,33.0,67.4252,,,,2024,,,,-0.80744293816856,73.6,74.7,-2.756999999999991,11/27/2023
8036,Creighton,117.711,94.9552,0.922049,5-1,5.0,6,59.7,45.1,25.8,12.2,14.7,11.3,31.4,20.2,68.0,61.5,43.7,38.7,33.3,8.3,10.9,58.0,40.0,52.3,21.8,67.9071,,,,2024,,,,0.51452650874108,72.3,72.3,22.755799999999994,11/27/2023
8037,Duke,115.568,95.3498,0.901283,5-1,5.0,6,57.3,46.0,32.3,24.0,13.2,18.5,29.6,24.9,69.5,59.8,45.6,35.3,31.3,10.2,8.7,57.3,55.2,37.3,36.2,68.7092,,,,2024,,,,0.49888069551135,72.9,69.4,20.218199999999996,11/27/2023
8038,Bowling Green,101.852,107.84,0.341432,4-3,4.0,7,52.3,48.7,30.1,27.6,17.2,15.6,26.6,24.1,70.5,55.7,46.7,31.2,35.3,8.8,9.8,41.9,44.5,38.1,32.8,70.272,,,,2024,,,,-2.1060396546036,58.9,64.1,-5.9879999999999995,11/27/2023
8039,UCLA,109.551,94.0122,0.8531,4-2,3.0,5,49.4,44.9,47.2,39.5,15.8,20.4,31.3,24.7,65.7,51.2,46.4,28.6,28.7,13.8,5.3,48.0,46.4,21.1,45.5,66.0141,,,,2024,,,,-0.5569516566161,74.4,65.0,15.538799999999995,11/27/2023
8040,Pacific,99.501,104.797,0.355187,4-3,4.0,7,48.9,49.5,33.2,40.2,19.8,17.9,18.7,25.3,73.0,51.1,56.4,30.5,24.1,4.5,11.4,70.8,51.4,40.9,34.0,71.6194,,,,2024,,,,-1.7997567279091,61.7,72.2,-5.295999999999992,11/27/2023
8041,Texas A&M,118.43,98.9546,0.887563,6-1,6.0,7,48.8,48.6,34.8,32.5,13.7,16.1,46.2,28.8,66.6,51.7,47.7,28.8,33.1,10.8,11.1,43.4,53.0,33.9,44.9,66.4779,,,,2024,,,,1.6544966567669,73.2,71.8,19.475400000000008,11/27/2023
8042,North Texas,103.958,97.0618,0.687701,4-2,3.0,5,50.9,46.0,26.8,33.7,19.6,21.5,34.2,31.0,61.7,46.5,47.6,38.1,28.6,6.5,9.4,44.4,44.9,41.5,34.9,64.3018,,,,2024,,,,-0.76769444016992,82.2,67.0,6.896199999999993,11/27/2023
8043,Nevada,112.178,96.9777,0.842169,4-0,4.0,4,55.4,47.1,41.6,29.8,11.4,16.0,31.4,21.5,72.1,57.1,47.0,34.2,31.5,10.4,7.9,57.1,52.6,29.2,44.6,68.4056,,,,2024,,,,0.75766220098226,76.0,48.6,15.200299999999999,11/27/2023
8044,UTSA,102.025,112.967,0.236569,3-4,3.0,7,46.6,47.5,36.6,41.4,15.5,12.6,30.5,33.8,73.6,47.5,47.9,30.1,31.3,11.9,14.6,47.0,51.3,38.2,35.4,71.8443,,,,2024,,,,-3.3076986576926,70.5,67.0,-10.941999999999993,11/27/2023
8045,Mississippi Valley St.,90.86,112.815,0.076638,0-7,0.0,7,38.6,56.2,33.4,45.3,24.3,16.9,24.6,40.9,68.3,37.6,60.9,27.9,33.1,4.2,7.8,40.0,66.0,23.4,42.4,67.2763,,,,2024,,,,-3.9839081698181,61.8,69.5,-21.955,11/27/2023
8046,Gardner Webb,98.5365,98.7793,0.492925,3-4,1.0,5,43.6,48.3,28.4,47.2,17.1,18.5,25.3,27.2,68.5,44.7,50.3,27.5,29.3,5.9,12.0,48.3,43.2,30.4,30.5,68.0535,,,,2024,,,,-1.868619098262,62.4,74.0,-0.24280000000000257,11/27/2023
8047,Norfolk St.,101.001,108.508,0.304812,4-3,2.0,5,40.7,52.8,46.0,48.1,16.3,22.1,30.7,34.4,68.7,42.6,52.4,24.7,35.5,11.2,10.6,46.2,58.5,34.0,45.8,67.3868,,,,2024,,,,-1.9225439488557,73.3,70.1,-7.506999999999991,11/27/2023
8048,Chattanooga,102.046,105.289,0.411018,5-1,4.0,5,53.4,46.2,35.5,24.4,20.3,14.6,29.8,23.9,68.3,59.2,44.4,32.2,32.5,7.9,6.2,47.2,39.5,53.4,39.4,68.9909,,,,2024,,,,-0.53538995414687,72.7,67.1,-3.242999999999995,11/27/2023
8049,Georgia Southern,99.9805,110.92,0.232529,0-6,0.0,6,47.6,58.9,31.0,47.0,20.7,19.3,31.6,36.0,70.8,46.3,56.0,32.6,42.0,8.3,15.3,36.4,59.5,50.1,42.6,69.7065,,,,2024,,,,-5.0039277604669,76.4,72.2,-10.939499999999995,11/27/2023
8050,Northern Arizona,100.469,107.427,0.316456,2-4,2.0,6,46.3,51.3,27.3,45.3,21.0,20.5,20.9,32.4,73.0,50.4,59.5,25.8,24.8,10.2,8.9,57.2,37.1,35.6,36.8,70.3749,,,,2024,,,,-1.9925680424381,55.8,72.1,-6.958000000000013,11/27/2023
8051,Nebraska,114.453,97.713,0.860378,7-0,7.0,7,54.0,41.0,44.7,21.6,14.4,15.3,34.4,26.6,68.2,55.9,42.0,34.5,26.2,7.6,10.9,63.8,34.0,47.9,37.3,68.6478,,,,2024,,,,0.9245226153949,74.0,75.8,16.74000000000001,11/27/2023
8052,Yale,107.796,98.422,0.740045,4-3,3.0,6,50.6,50.0,26.0,27.3,13.5,15.2,22.1,27.9,66.3,49.2,49.6,35.6,33.9,8.3,4.6,45.6,48.4,33.0,33.3,67.0147,,,,2024,,,,-1.080242999444,73.1,74.7,9.37400000000001,11/27/2023
8053,Tennessee Martin,104.021,109.236,0.362958,5-2,3.0,5,49.7,48.5,31.0,27.2,16.8,13.0,30.5,26.5,74.8,47.5,47.5,35.9,33.1,7.0,11.9,45.2,50.3,34.8,44.0,72.2488,,,,2024,,,,-0.84614203355532,71.2,69.1,-5.215000000000003,11/27/2023
8054,Morehead St.,98.7757,102.388,0.398191,4-3,2.0,5,48.0,49.6,29.8,46.8,25.5,15.0,31.7,29.0,69.1,50.6,50.3,29.7,32.4,11.9,9.1,47.8,51.2,43.4,37.2,66.8377,,,,2024,,,,-0.83955783222329,71.6,78.0,-3.6123000000000047,11/27/2023
8055,Tennessee,109.395,88.5319,0.919342,4-2,4.0,6,47.5,42.8,33.1,40.4,14.1,20.0,27.9,26.4,71.0,46.0,44.3,33.1,26.7,12.8,7.0,55.0,50.4,41.3,35.4,68.705,,,,2024,,,,0.5246345303588,77.7,57.7,20.863100000000003,11/27/2023
8056,Texas St.,98.5598,103.881,0.353266,3-4,3.0,7,44.2,48.2,38.0,49.1,20.3,18.4,36.1,27.9,68.3,46.3,50.4,25.7,29.5,12.0,10.1,47.9,49.4,26.9,34.8,66.485,,,,2024,,,,-2.7594933802475,63.0,72.5,-5.321200000000005,11/27/2023
8057,Jackson St.,101.077,106.81,0.346517,1-6,1.0,7,45.9,56.2,31.3,40.5,20.1,18.8,29.2,32.8,72.4,46.2,54.9,30.2,38.5,8.8,11.2,51.1,62.7,32.7,47.6,71.0073,,,,2024,,,,-3.8840346422327,64.7,72.3,-5.733000000000004,11/27/2023
8058,Mississippi,107.98,98.7842,0.73568,5-0,5.0,5,50.0,47.6,31.4,27.3,15.0,18.3,31.6,31.1,66.6,49.8,44.7,33.7,34.5,15.9,4.0,62.9,59.0,32.1,41.2,66.2147,,,,2024,,,,0.60990812261629,69.9,75.9,9.195800000000006,11/27/2023
8059,Wyoming,103.342,104.891,0.457351,4-2,3.0,5,50.0,48.1,38.8,23.2,22.9,19.5,33.1,34.1,70.9,48.9,51.8,34.8,28.0,11.2,9.8,47.5,42.2,33.3,37.5,68.3154,,,,2024,,,,-0.61001772135586,75.7,80.8,-1.5490000000000066,11/27/2023
8060,Minnesota,106.382,101.166,0.640628,4-2,4.0,6,52.8,45.1,41.1,20.2,21.1,14.6,35.9,28.2,69.6,55.4,43.6,32.9,32.2,11.7,10.4,68.2,47.1,42.6,31.3,68.5124,,,,2024,,,,-1.2172886423219,76.8,67.9,5.216000000000008,11/27/2023
8061,Illinois,108.725,94.3175,0.836822,5-1,5.0,6,53.1,37.8,27.4,20.5,17.4,13.0,33.9,23.7,71.7,57.3,37.3,31.4,25.9,10.6,7.0,44.1,27.9,40.7,29.0,70.7838,,,,2024,,,,-0.13470369754443,57.1,61.0,14.407499999999999,11/27/2023
8062,UTEP,99.7873,97.2383,0.57385,5-2,3.0,5,46.3,48.1,49.8,44.5,20.9,22.6,31.5,29.2,70.9,50.5,50.3,24.1,29.3,8.1,11.3,57.3,45.6,28.9,34.7,70.3027,,,,2024,,,,-0.94265246692484,64.7,72.9,2.5490000000000066,11/27/2023
8063,Loyola Chicago,106.371,98.3675,0.710857,3-3,3.0,6,51.2,49.3,33.4,26.4,19.2,15.4,23.2,26.1,70.3,49.5,45.7,35.8,37.0,13.9,12.6,59.9,51.3,40.9,37.5,69.2639,,,,2024,,,,-1.0748052914015,75.0,77.3,8.003499999999988,11/27/2023
8064,Texas,113.455,96.5847,0.864281,5-1,5.0,6,57.8,43.7,32.5,36.4,17.6,18.1,31.6,29.4,70.0,58.1,45.0,38.1,27.1,12.8,8.5,56.0,52.2,33.3,30.7,68.8916,,,,2024,,,,0.18042206517125,72.2,77.2,16.8703,11/27/2023
8065,Maryland Eastern Shore,89.5522,106.795,0.116602,2-4,1.0,5,42.9,56.4,26.0,32.5,17.0,18.4,26.7,35.8,69.9,41.9,57.0,30.2,37.0,5.9,5.6,44.5,55.3,30.9,39.0,70.685,,,,2024,,,,-2.8626592498933,72.8,75.8,-17.242800000000003,11/27/2023
8066,Western Illinois,94.1848,110.773,0.13406,2-4,1.0,5,41.7,49.7,34.3,30.8,21.1,12.3,32.6,29.6,71.4,44.0,49.4,25.2,33.7,14.8,13.0,47.0,46.1,36.5,30.5,69.2046,,,,2024,,,,-2.8837651779056,59.3,62.9,-16.5882,11/27/2023
8067,Fairleigh Dickinson,105.078,117.664,0.213993,4-4,2.0,6,50.0,54.3,45.1,38.2,15.0,17.6,25.3,36.5,74.6,50.0,55.0,33.3,35.6,4.1,10.1,58.3,49.4,42.9,42.1,72.4019,,,,2024,,,,-3.0744628947778,69.5,77.9,-12.585999999999999,11/27/2023
8068,Cornell,111.855,106.252,0.643584,5-1,4.0,5,56.5,51.5,37.8,32.6,20.1,19.6,30.5,27.3,73.5,58.4,59.8,36.2,27.1,5.3,10.6,54.6,44.1,44.7,43.3,72.5078,,,,2024,,,,0.024444617591097,70.9,67.0,5.603000000000009,11/27/2023
8069,Fort Wayne,98.1939,108.895,0.233339,6-1,4.0,5,52.7,52.6,29.4,29.8,14.3,24.3,20.0,29.6,74.2,50.5,55.0,37.4,32.8,8.3,10.0,40.8,54.2,39.3,40.7,71.6485,,,,2024,,,,-0.26642121487636,73.9,72.9,-10.701099999999997,11/27/2023
8070,West Virginia,105.521,97.5076,0.712638,3-3,3.0,6,43.7,46.4,37.2,18.2,18.9,13.8,31.4,24.3,65.3,43.2,43.5,29.6,33.6,12.4,10.2,57.9,55.3,37.8,41.6,68.2229,,,,2024,,,,-1.7322083131847,70.7,63.1,8.013400000000004,11/27/2023
8071,Cleveland St.,104.977,104.103,0.52403,5-2,4.0,6,49.0,47.9,37.5,40.4,17.6,20.7,37.1,37.9,69.3,46.9,49.3,36.0,30.0,15.7,6.3,42.1,49.7,30.4,34.4,68.642,,,,2024,,,,-1.0227419228274,67.2,58.2,0.8740000000000094,11/27/2023
8072,Queens,100.072,105.845,0.344127,3-4,3.0,7,45.4,52.6,30.8,24.7,16.9,15.7,28.6,30.3,72.7,46.6,57.8,29.1,29.2,6.7,15.4,51.4,43.4,42.8,37.3,71.622,,,,2024,,,,-2.5740654600692,68.4,70.3,-5.772999999999996,11/27/2023
8073,Southern Illinois,104.507,100.072,0.62214,4-1,3.0,4,55.3,46.3,47.5,48.3,14.8,19.9,28.7,26.5,67.7,54.5,50.7,37.4,22.6,7.9,10.0,66.0,33.7,49.3,25.9,65.368,,,,2024,,,,-0.38348946372176,76.7,69.7,4.435000000000002,11/27/2023
8074,San Diego St.,111.287,92.6311,0.891877,5-1,5.0,6,50.7,46.4,47.8,28.4,15.2,19.7,30.2,31.2,70.8,50.9,48.7,33.6,28.8,10.3,6.0,58.4,49.7,35.6,40.6,68.7873,,,,2024,,,,1.2503259370925,73.3,70.1,18.655900000000003,11/27/2023
