,muid,Date,conmatch,matchup,prediction,ttq,Div1,HomeAway,Tm,tm_oe,tm_de,tm_Bart,tm_winpercent,tm_proScore,opp,opp_oe,opp_de,opp_Bart,opp_winpercent,opp_proScore,tpro,tm_qual,ppp_qual,gp,result,tempo,possessions,tm_pts,opp_pts,winner,loser,tm_adjt,opp_adjt,tm_adjo,tm_adjd,opp_adjo,opp_adjd,gamevalue,mismatch,blowout,tm_elite,opp_elite,ord_date,tm_ppp,opp_ppp,gameppp,tm_rk,opp_rk,tm_gs,opp_gs,gamestats,AWAY,HOME,VegasSpread,VegasTotal,Date_zero,DateNew,tm_ptdiff,tm_offensive_rating,tm_defensive_rating,opp_offensive_rating,opp_defensive_rating,LeagueTempo,LeagueOE,Reg_dif,Over_dif,Daily_Reg_Tm_net_eff,Daily_Reg_Opp_net_eff
448,Rhode IslandWashington St.11-19,2023-11-19 00:00:00,A10 vs. P12,160 Rhode Island vs. 60 Washington St.,"Washington St. -7.2, 72-65 (77%)",48.981960324833246,0,N,Rhode Island,105.04746112639572,104.26506634478363,0.5214799470095997,0.0,65.1283109050862,Washington St.,109.62939292016084,98.0306010312401,0.7834688901293682,1.0,72.29169742965595,66.12908711218084,,,1,"Washington St., 78-57",65.15,65.15,57.0,78.0,Washington St.,Rhode Island,67.4215878130203,65.80616367426124,98.28830829422328,109.7448773976208,115.39113441326238,91.72293964185523,1.0,0.0,1.0,0.7132512721805425,0.8919920008403815,738843,0.8749040675364542,1.1972371450498849,1.0360706062931695,160,60,0.2196147405694169,0.9333846722355565,"[u'11/19/2023', 200, u'Rhode Island', u'Washington St.', 22, 53, 3, 17, 10, 12, 6, 22, 28, 9, 1, 2, 12, 18, 57, 33, 64, 3, 17, 9, 16, 11, 25, 36, 13, 9, 7, 5, 16, 78, 65.15, u'', u'Washington St.', u'Rhode Island']",Rhode Island,Washington St.,-7.163386524569759,137.42000833474214,11/19/2023,20231119,-21.0,98.28830829422328,109.7448773976208,115.39113441326238,91.72293964185523,71.2,101.4,5.5,3.5,6.8,1.3
449,Gardner WebbYale11-19,2023-11-19 00:00:00,BSth vs. Ivy,179 Gardner Webb vs. 78 Yale,"Yale -6.2, 70-64 (74%)",48.68233725647148,0,N,Gardner Webb,99.69928719241632,100.44618369643683,0.4785553967642509,0.0,64.18355983565206,Yale,108.71317862942692,99.89842091323096,0.7256036199843942,1.0,70.37019577750755,67.38187046558744,,,1,"Yale, 71-70",67.25555555555555,75.6625,70.0,71.0,Yale,Gardner Webb,69.19268571862716,67.06289776668426,92.45845183736702,94.27471125768623,102.03377717333878,92.643123122926,1.0,0.0,1.0,0.7729061728238367,0.907463958557148,738843,0.9251610771518256,0.9383776639682804,0.9317693705600528,179,78,0.4443029875457008,0.7521879419800004,"[u'11/19/2023', 225, u'Gardner Webb', u'Yale', 24, 60, 5, 14, 17, 24, 10, 24, 34, 14, 9, 2, 15, 19, 70, 24, 58, 7, 20, 16, 23, 12, 29, 41, 14, 8, 2, 18, 16, 71, 75.6625, u'', u'Yale', u'Gardner Webb']",Gardner Webb,Yale,-6.186635941855485,134.5537556131596,11/19/2023,20231119,-1.0,92.45845183736702,94.27471125768623,102.03377717333878,92.643123122926,71.2,101.4,-1.4,1.0,-0.9,0.4
450,LouisvilleTexas11-19,2023-11-19 00:00:00,ACC vs. B12,172 Louisville vs. 28 Texas,"Texas -11.9, 81-69 (86%)",47.95426863648088,0,N,Louisville,106.0373089752853,106.13781635273637,0.4972762511815639,0.0,68.70670670946004,Texas,113.7993106735471,97.06785537916996,0.8616188524442088,1.0,80.62593792749516,69.79670785546996,Louisville,,1,"Texas, 81-80",65.82499999999999,65.82499999999999,80.0,81.0,Texas,Louisville,66.03983711257239,64.97855369895628,130.40498060610713,113.5001457622018,121.69308539531384,119.3743213640717,1.0,0.0,1.0,0.5910779584832969,0.9009762948833808,738843,1.2153437143942274,1.2305355108241551,1.2229396126091912,172,28,0.8315522199798056,0.5550849447004464,"[u'11/19/2023', 200, u'Louisville', u'Texas', 23, 53, 7, 16, 27, 31, 13, 25, 38, 12, 3, 3, 11, 21, 80, 31, 67, 2, 17, 17, 23, 17, 20, 37, 12, 7, 5, 5, 21, 81, 65.82499999999999, u'', u'Texas', u'Louisville']",Louisville,Texas,-11.919231218035122,149.3326446369552,11/19/2023,20231119,-1.0,130.40498060610713,113.5001457622018,121.69308539531384,119.3743213640717,71.2,101.4,-12.0,-11.1,-12.9,-0.9
451,Prairie View A&MTennessee Martin11-19,2023-11-19 00:00:00,SWAC vs. OVC,296 Prairie View A&M vs. 254 Tennessee Martin,"Tennessee Martin -2.6, 80-78 (59%)",47.70150629276951,0,N,Prairie View A&M,96.46976439612666,106.39413432120185,0.244883526054409,1.0,77.85541038633464,Tennessee Martin,104.08254328772924,111.14232086885352,0.3197950729206043,0.0,80.41067356158275,75.92556934843576,,,1,"Prairie View A&M, 78-66",74.2875,74.2875,78.0,66.0,Prairie View A&M,Tennessee Martin,69.8374085953577,71.94233843552348,95.23626440080726,93.03664691554062,91.0152697017832,109.72121184956973,1.0,0.0,1.0,0.950355017995147,0.9652200115973588,738843,1.04997476022211,0.8884401817264008,0.9692074709742556,296,254,0.5667796929356979,0.10437540106026201,"[u'11/19/2023', 200, u'Prairie View A&M', u'Tennessee Martin', 29, 64, 4, 11, 16, 24, 10, 34, 44, 17, 9, 5, 8, 12, 78, 25, 69, 6, 20, 10, 13, 11, 28, 39, 11, 4, 3, 11, 17, 66, 74.2875, u'', u'Prairie View A&M', u'Tennessee Martin']",Prairie View A&M,Tennessee Martin,-2.5552631752481147,158.2660839479174,11/19/2023,20231119,12.0,95.23626440080726,93.03664691554062,91.0152697017832,109.72121184956973,71.2,101.4,-0.2,0.8,6.7,7.0
452,Southern MissUtah Valley11-19,2023-11-19 00:00:00,SB vs. WAC,148 Southern Miss vs. 232 Utah Valley,"Southern Miss -4.0, 70-66 (66%)",47.01271406212845,0,N,Southern Miss,106.24303135331596,104.80794787937468,0.5390193804825604,0.0,69.74383300551781,Utah Valley,96.60598890554483,101.03664709368348,0.3738607452485364,1.0,65.7846700334373,67.93543660163166,,,1,"Utah Valley, 67-65",69.025,69.025,65.0,67.0,Utah Valley,Southern Miss,69.6209000015604,69.63155012266212,97.09022551767006,105.43930067966645,97.18793390928316,92.33236972740802,1.0,0.0,1.0,0.9377843817102464,0.885017660454699,738843,0.9416877942774357,0.970662803332126,0.9561752988047808,148,232,0.27914846654504305,0.6432264415328118,"[u'11/19/2023', 200, u'Southern Miss', u'Utah Valley', 22, 54, 6, 12, 15, 24, 9, 20, 29, 11, 10, 4, 13, 19, 65, 25, 53, 8, 22, 9, 14, 12, 27, 39, 18, 8, 4, 21, 18, 67, 69.025, u'', u'Utah Valley', u'Southern Miss']",Southern Miss,Utah Valley,3.95916297208052,135.5285030389551,11/19/2023,20231119,-2.0,97.09022551767006,105.43930067966645,97.18793390928316,92.33236972740802,71.2,101.4,0.1,-12.1,0.0,-0.1
453,AkronFIU11-19,2023-11-19 00:00:00,MAC vs. CUSA,135 Akron vs. 235 FIU,"Akron -5.2, 75-69 (70%)",46.68956467752959,0,N,Akron,105.34220173705002,102.6032025490241,0.5751676987188765,1.0,74.50103550545698,FIU,100.6695461310543,105.46210685982932,0.3693872616865193,0.0,69.26638172681284,70.1186285424121,,,1,"Akron, 77-71",73.4,73.4,77.0,71.0,Akron,FIU,71.02269627002232,74.78091727407177,102.67485641313442,101.86643663071632,99.94666527784278,102.79172544626223,1.0,0.0,1.0,0.9388927616362404,0.8692401989254906,738843,1.0490463215258854,0.9673024523160764,1.008174386920981,135,235,0.5227105218595264,0.4199974506549651,"[u'11/19/2023', 200, u'Akron', u'FIU', 26, 54, 10, 25, 15, 25, 15, 26, 41, 16, 6, 2, 19, 21, 77, 23, 53, 8, 20, 17, 23, 6, 17, 23, 15, 14, 4, 19, 24, 71, 73.4, u'', u'Akron', u'FIU']",Akron,FIU,5.2346537786441445,143.76741723226982,11/19/2023,20231119,6.0,102.67485641313442,101.86643663071632,99.94666527784278,102.79172544626223,71.2,101.4,9.1,9.9,4.9,-4.2
454,Portland St.St. Thomas11-19,2023-11-19 00:00:00,BSky vs. Sum,162 Portland St. vs. 231 St. Thomas,"Portland St. -3.5, 71-67 (64%)",46.07505645896825,0,N,Portland St.,104.0315189827873,103.38785996099412,0.5178357534979011,0.0,70.72619222221171,St. Thomas,103.73369550805543,108.43789463078944,0.3751860087727927,1.0,67.23937316622707,65.55475500446636,,,1,"St. Thomas, 76-70",64.9125,64.9125,70.0,76.0,St. Thomas,Portland St.,69.33246030919786,64.08333391518202,103.47546141899991,118.5441024913572,118.94063613226491,107.85828460394166,1.0,0.0,1.0,0.937453486270853,0.8933905124352314,738843,1.078374735220489,1.1708068553822455,1.1245907953013674,162,231,0.17315479680664403,0.7548729404027604,"[u'11/19/2023', 200, u'Portland St.', u'St. Thomas', 24, 58, 12, 34, 10, 13, 10, 19, 29, 13, 9, 2, 11, 18, 70, 26, 51, 15, 25, 9, 14, 7, 26, 33, 16, 7, 2, 14, 14, 76, 64.9125, u'', u'St. Thomas', u'Portland St.']",Portland St.,St. Thomas,3.4868190559846397,137.9655653884388,11/19/2023,20231119,-6.0,103.47546141899991,118.5441024913572,118.94063613226491,107.85828460394166,71.2,101.4,9.2,8.5,6.1,-3.1
455,Little RockGeorgia St.11-19,2023-11-19 00:00:00,OVC at SB,234 Little Rock at 209 Georgia St.,"Georgia St. -5.6, 82-77 (69%)",44.24639195703555,0,H,Little Rock,105.14545281644251,112.99583305382794,0.3040528289396583,0.0,76.51280769390522,Georgia St.,105.65556867919535,105.7817022612854,0.4965698724643268,1.0,82.1273693580667,71.92883564680987,,,1,"Georgia St., 88-77",68.4875,68.4875,77.0,88.0,Georgia St.,Little Rock,68.54701309720816,65.75977191235052,111.68055584399204,126.61023170175896,118.3855693570716,112.35635008665446,1.0,0.0,1.0,0.8712469873645254,0.9652640951556998,738843,1.1242927541522176,1.2849060047453915,1.2045993794488046,234,209,0.19109463455850462,0.6459125359840031,"[u'11/19/23', 200, u'Little Rock', u'Georgia St.', 24, 62, 5, 24, 24, 31, 15, 22, 37, 13, 6, 1, 7, 21, 77, 28, 60, 9, 30, 23, 30, 12, 25, 37, 16, 6, 2, 6, 22, 88, 68.4875, u'', u'Georgia St.', u'Little Rock']",Little Rock,Georgia St.,-5.614561664161485,158.64017705197193,11/19/2023,20231119,-11.0,111.68055584399204,126.61023170175896,118.3855693570716,112.35635008665446,71.2,101.4,-4.4,-2.9,-1.5,2.9
456,Loyola MDUMBC11-19,2023-11-19 00:00:00,Pat at AE,304 Loyola MD at 326 UMBC,"UMBC -1.9, 80-78 (57%)",43.23092828617101,0,H,Loyola MD,96.8007146689546,110.14931794499368,0.1845832432746136,0.0,77.81047879946493,UMBC,101.3776270192607,112.58157124175376,0.230499214003133,1.0,79.72896972624117,74.65555987810976,,,1,"UMBC, 94-79",78.88749999999999,78.88749999999999,79.0,94.0,UMBC,Loyola MD,71.12961666469793,81.00894909547345,96.59826497424596,118.91199467112745,109.44249196264568,112.34611735274416,1.0,0.0,1.0,0.957049357702685,0.981695861612945,738843,1.001426081445096,1.1915702741245446,1.0964981777848204,304,326,0.083941251113188,0.425281273048688,"[u'11/19/2023', 200, u'Loyola MD', u'UMBC', 29, 70, 10, 28, 11, 16, 9, 25, 34, 11, 7, 2, 10, 15, 79, 37, 76, 11, 26, 9, 13, 17, 34, 51, 17, 4, 4, 14, 16, 94, 78.88749999999999, u'', u'UMBC', u'Loyola MD']",Loyola MD,UMBC,-1.9184909267762436,157.53944852570612,11/19/2023,20231119,-15.0,96.59826497424596,118.91199467112745,109.44249196264568,112.34611735274416,71.2,101.4,-6.2,-10.0,-3.8,2.4
457,AlbanyQuinnipiac11-19,2023-11-19 00:00:00,AE at MAAC,271 Albany at 241 Quinnipiac,"Quinnipiac -5.9, 83-77 (70%)",42.62001579161807,0,H,Albany,100.71736369465296,111.1517726550127,0.2434878962841694,0.0,77.14892266429868,Quinnipiac,103.72987777166612,106.30439443031143,0.4299784728799904,1.0,83.07963079837008,75.34323037267619,,,1,"Quinnipiac, 85-82",79.5875,79.5875,82.0,85.0,Quinnipiac,Albany,77.19028135966322,75.28563222606073,103.45597476032869,105.48960638822956,98.44578917148507,109.19492273881066,1.0,0.0,1.0,0.8984616828113415,0.974173966751624,738843,1.0303125490812,1.068006910632951,1.0491597298570754,271,241,0.444267022813031,0.2329500011344153,"[u'11/19/2023', 200, u'Albany', u'Quinnipiac', 29, 73, 7, 20, 17, 23, 14, 24, 38, 11, 7, 6, 10, 21, 82, 30, 68, 1, 7, 24, 30, 14, 25, 39, 13, 3, 7, 11, 16, 85, 79.5875, u'', u'Quinnipiac', u'Albany']",Albany,Quinnipiac,-5.930708134071395,160.22855346266874,11/19/2023,20231119,-3.0,103.45597476032869,105.48960638822956,98.44578917148507,109.19492273881066,71.2,101.4,-5.1,-8.7,-2.6,2.5
458,Northern KentuckyCincinnati11-19,2023-11-19 00:00:00,Horz at B12,174 Northern Kentucky at 49 Cincinnati,"Cincinnati -13.5, 78-65 (90%)",42.5242408793082,0,H,Northern Kentucky,102.3074326150905,105.3866934831226,0.4155613318293808,0.0,64.6490248403581,Cincinnati,113.61295562154676,96.83555456946289,0.8626537371498493,1.0,78.13283538907795,68.23228044333764,Northern Kentucky,,1,"Cincinnati, 90-66",66.675,66.675,66.0,90.0,Cincinnati,Northern Kentucky,65.79811995174217,68.4466054362774,111.13968726766969,120.6020430492483,130.01598315651162,105.19541910246328,1.0,0.0,1.0,0.5151954853384969,0.9446729690135628,738843,0.9898762654668168,1.3498312710911136,1.1698537682789651,174,49,0.2809718009463644,0.9195414375687272,"[u'11/19/2023', 200, u'Northern Kentucky', u'Cincinnati', 26, 64, 4, 20, 10, 13, 11, 19, 30, 10, 4, 1, 8, 13, 66, 35, 70, 10, 27, 10, 13, 18, 27, 45, 21, 6, 4, 8, 10, 90, 66.675, u'', u'Cincinnati', u'Northern Kentucky']",Northern Kentucky,Cincinnati,-13.483810548719859,142.78186022943606,11/19/2023,20231119,-24.0,111.13968726766969,120.6020430492483,130.01598315651162,105.19541910246328,71.2,101.4,-15.5,-15.5,-16.2,-0.8
459,BrownUSC11-19,2023-11-19 00:00:00,Ivy at P12,212 Brown at 20 USC,"USC -18.5, 83-64 (95%)",42.34205357768589,0,H,Brown,98.38838910956596,103.90205582394452,0.3481802710032426,0.0,64.2635946662825,USC,117.1893786603534,96.08701926907516,0.907474037836984,1.0,82.76921489102337,71.07655694222956,Brown,,1,"USC, 81-70",69.375,69.375,70.0,81.0,USC,Brown,68.22778530553695,68.60370538061397,109.01823878113234,102.13232969131508,115.19333436424006,106.46822968895248,0.9861831268765744,0.1185875336674828,0.9861831268765744,0.4049536128689603,0.9578559239672148,738843,1.009009009009009,1.1675675675675676,1.0882882882882885,212,20,0.6792500670368019,0.712140038640932,"[u'11/19/2023', 200, u'Brown', u'USC', 25, 61, 9, 33, 11, 18, 11, 29, 40, 14, 5, 3, 10, 26, 70, 24, 56, 12, 24, 21, 32, 13, 30, 43, 12, 1, 1, 12, 17, 81, 69.375, u'', u'USC', u'Brown']",Brown,USC,-18.505620224740866,147.03280955730588,11/19/2023,20231119,-11.0,109.01823878113234,102.13232969131508,115.19333436424006,106.46822968895248,71.2,101.4,-2.4,-2.4,-6.1,-3.7
460,NortheasternEast Carolina11-19,2023-11-19 00:00:00,CAA at Amer,207 Northeastern at 163 East Carolina,"East Carolina -6.0, 77-71 (72%)",42.274996576480575,0,H,Northeastern,106.02682407208972,111.68466864245964,0.3548347702791216,1.0,71.08821961040796,East Carolina,109.32851894381908,106.18330949657371,0.5831429549930406,0.0,77.09969365827911,66.02304738791679,,,1,"Northeastern, 82-76",64.025,64.025,82.0,76.0,Northeastern,East Carolina,65.02121079665014,66.0051454961245,123.88244172363508,115.69883483196432,113.25800048884516,124.06528032744028,1.0,0.0,1.0,0.826728959262846,0.956661564292023,738843,1.2807497071456462,1.1870363139398672,1.2338930105427566,207,163,0.6869586412722799,0.2595893583094458,"[u'11/19/2023', 200, u'Northeastern', u'East Carolina', 31, 56, 8, 23, 12, 18, 13, 22, 35, 20, 3, 6, 12, 19, 82, 28, 58, 6, 23, 14, 20, 11, 16, 27, 14, 4, 1, 8, 17, 76, 64.025, u'', u'Northeastern', u'East Carolina']",Northeastern,East Carolina,-6.011474047871147,148.18791326868705,11/19/2023,20231119,6.0,123.88244172363508,115.69883483196432,113.25800048884516,124.06528032744028,71.2,101.4,-11.4,-12.7,-10.5,0.9
461,Georgia SouthernKennesaw St.11-19,2023-11-19 00:00:00,SB vs. ASun,308 Georgia Southern vs. 215 Kennesaw St.,"Kennesaw St. -6.4, 85-78 (71%)",40.570213647287446,0,N,Georgia Southern,101.3603608531059,113.05185191988542,0.2217682286923941,0.0,78.43473949144874,Kennesaw St.,104.18182283128104,107.37882998959692,0.4139665083040514,1.0,84.87724523966142,75.35144432773185,,,1,"Kennesaw St., 96-92",81.175,81.175,92.0,96.0,Kennesaw St.,Georgia Southern,75.3083714899111,80.26736271723529,109.99010345388696,119.07608174204358,109.73339260540348,116.52098039024692,1.0,0.0,1.0,0.9272245060994484,0.969309063889086,738843,1.133353865106252,1.1826301201108715,1.1579919926085618,308,215,0.28643114953938803,0.33398798413794717,"[u'11/19/2023', 200, u'Georgia Southern', u'Kennesaw St.', 28, 65, 13, 31, 23, 25, 15, 29, 44, 11, 4, 8, 19, 33, 92, 28, 69, 8, 23, 32, 41, 18, 23, 41, 14, 11, 9, 11, 20, 96, 81.175, u'', u'Kennesaw St.', u'Georgia Southern']",Georgia Southern,Kennesaw St.,-6.442505748212682,163.31198473111016,11/19/2023,20231119,-4.0,109.99010345388696,119.07608174204358,109.73339260540348,116.52098039024692,71.2,101.4,-9.2,4.4,-9.2,0.0
462,College of CharlestonCoastal Carolina11-19,2023-11-19 00:00:00,CAA at SB,96 College of Charleston at 310 Coastal Carolina,"College of Charleston -10.0, 81-71 (82%)",38.0552375001524,0,H,College of Charleston,107.09567652510032,102.34020458240748,0.6276924517851898,1.0,80.80908925584039,Coastal Carolina,100.94063922433224,110.00548195681178,0.2711151254048992,0.0,70.85757365354259,71.72059498550229,,,1,"College of Charleston, 80-72",72.575,72.575,80.0,72.0,College of Charleston,Coastal Carolina,72.27199682043427,70.24079008737755,103.15684572849317,104.52967597587528,103.10016824737684,105.95963254266152,1.0,0.0,1.0,0.9472141024784608,0.8780642509643506,738843,1.1023079572855663,0.99207716155701,1.0471925594212883,96,310,0.4620643718765143,0.4219905014994008,"[u'11/19/2023', 200, u'College of Charleston', u'Coastal Carolina', 24, 64, 17, 43, 15, 20, 14, 28, 42, 20, 4, 2, 12, 14, 80, 27, 66, 7, 19, 11, 14, 12, 29, 41, 14, 10, 2, 13, 21, 72, 72.575, u'', u'College of Charleston', u'Coastal Carolina']",College of Charleston,Coastal Carolina,9.951515602297803,151.66666290938298,11/19/2023,20231119,8.0,103.15684572849317,104.52967597587528,103.10016824737684,105.95963254266152,71.2,101.4,0.7,0.7,0.0,-0.7
463,SIU EdwardsvilleSouth Alabama11-19,2023-11-19 00:00:00,OVC at SB,249 SIU Edwardsville at 239 South Alabama,"South Alabama -4.1, 67-63 (67%)",36.79915072536866,0,H,SIU Edwardsville,100.63094176256668,109.5644976792937,0.273265660793816,0.0,63.381340796886114,South Alabama,103.61731795893613,106.00173207031456,0.4349615854283315,1.0,67.45577280812164,62.12792683495461,,,1,"South Alabama, 86-74",62.8125,62.8125,74.0,86.0,South Alabama,SIU Edwardsville,66.21035908270359,66.29924611178197,117.298702860814,137.04843245929595,129.6094200465849,123.55907094842146,1.0,0.0,1.0,0.8965944347853381,0.969958459189492,738843,1.1781094527363185,1.3691542288557217,1.27363184079602,249,239,0.14313122629994496,0.6340823099879559,"[u'11/19/2023', 200, u'SIU Edwardsville', u'South Alabama', 26, 55, 13, 29, 9, 11, 4, 15, 19, 12, 2, 3, 7, 20, 74, 29, 47, 11, 18, 17, 24, 2, 23, 25, 14, 3, 1, 6, 13, 86, 62.8125, u'', u'South Alabama', u'SIU Edwardsville']",SIU Edwardsville,South Alabama,-4.074432011235523,130.83711360500774,11/19/2023,20231119,-12.0,117.298702860814,137.04843245929595,129.6094200465849,123.55907094842146,71.2,101.4,10.7,7.8,4.0,-6.7
464,Jackson St.Missouri11-19,2023-11-19 00:00:00,SWAC at SEC,242 Jackson St. at 61 Missouri,"Missouri -15.4, 81-66 (92%)",36.69127602281407,0,H,Jackson St.,100.4152341925246,108.45282421353382,0.2920361370082568,1.0,66.00401134640198,Missouri,113.54999696443927,99.38161950235748,0.8223973158150948,0.0,81.45029245856533,69.15675285859169,Jackson St.,,1,"Jackson St., 73-72",71.4125,71.4125,73.0,72.0,Jackson St.,Missouri,73.20874682768918,69.62739463205035,106.37284543770672,93.87199304678624,98.28388151996404,105.2779066411842,1.0,0.0607223576136757,1.0,0.5904036163247834,0.9671394891517372,738843,1.022230001750394,1.0082268510414845,1.0152284263959392,242,61,0.8080997693649629,0.31205042792123405,"[u'11/19/2023', 200, u'Jackson St.', u'Missouri', 28, 62, 6, 18, 11, 16, 10, 22, 32, 13, 12, 0, 13, 17, 73, 27, 55, 11, 29, 7, 11, 8, 26, 34, 19, 7, 7, 18, 17, 72, 71.4125, u'', u'Jackson St.', u'Missouri']",Jackson St.,Missouri,-15.446281112163348,147.4543038049673,11/19/2023,20231119,1.0,106.37284543770672,93.87199304678624,98.28388151996404,105.2779066411842,71.2,101.4,-3.9,-3.6,-5.6,-1.7
465,North TexasTowson11-19,2023-11-19 00:00:00,Amer vs. CAA,101 North Texas vs. 223 Towson,"North Texas -6.2, 60-54 (78%)",36.06795652667896,0,N,North Texas,104.528423587033,97.68962901359409,0.6852773186316838,1.0,60.242486364591,Towson,100.8157440999128,104.95496108955606,0.3863400554767169,0.0,54.08070388795458,57.41633321281557,,,1,"North Texas, 65-39",60.2,60.2,65.0,39.0,North Texas,Towson,67.05940667455087,65.0619475403925,106.33542983240444,68.47414813902432,70.66535379393002,106.7693409841656,1.0,0.0,1.0,0.9346214624298372,0.8051961646317467,738843,1.0797342192691028,0.6478405315614618,0.8637873754152824,101,223,0.9937046948873643,0.00860962855568414,"[u'11/19/2023', 200, u'North Texas', u'Towson', 26, 52, 6, 20, 7, 10, 9, 23, 32, 14, 14, 2, 13, 18, 65, 14, 43, 4, 19, 7, 14, 11, 17, 28, 9, 6, 4, 21, 8, 39, 60.2, u'', u'North Texas', u'Towson']",North Texas,Towson,6.161782476636425,114.32319025254557,11/19/2023,20231119,26.0,106.33542983240444,68.47414813902432,70.66535379393002,106.7693409841656,71.2,101.4,4.1,4.9,-1.5,-5.6
466,ElonWinthrop11-19,2023-11-19 00:00:00,CAA at BSth,257 Elon at 155 Winthrop,"Winthrop -10.1, 83-73 (81%)",35.25440081975539,0,H,Elon,103.21861974477142,113.33771277664876,0.2543564272233047,0.0,73.1896887262102,Winthrop,111.17816837676736,107.33798232202432,0.5997063829458658,1.0,83.24005995833755,69.07300714092705,,,1,"Winthrop, 78-70",65.9625,65.9625,70.0,78.0,Winthrop,Elon,66.77393115972464,65.20909042175798,105.34054678359637,109.3138306466552,107.2309575674377,109.54459356663511,1.0,0.0,1.0,0.8166879205676597,0.9726701826177614,738843,1.0612090202766722,1.1824900511654348,1.1218495357210536,257,155,0.3951340018979562,0.43893453378722896,"[u'11/19/2023', 200, u'Elon', u'Winthrop', 20, 51, 8, 29, 22, 28, 13, 22, 35, 14, 3, 1, 14, 27, 70, 23, 54, 5, 20, 27, 35, 11, 21, 32, 12, 7, 2, 7, 22, 78, 65.9625, u'', u'Winthrop', u'Elon']",Elon,Winthrop,-10.050371232127347,156.42974868454775,11/19/2023,20231119,-8.0,105.34054678359637,109.3138306466552,107.2309575674377,109.54459356663511,71.2,101.4,2.7,5.8,10.6,7.9
467,Tennessee TechChattanooga11-19,2023-11-19 00:00:00,OVC at SC,273 Tennessee Tech at 230 Chattanooga,"Chattanooga -6.3, 75-69 (73%)",34.791370074050114,0,H,Tennessee Tech,101.00761103858292,112.1420251198218,0.2310204389717498,0.0,68.8851827858418,Chattanooga,104.90567273687232,106.71369457242466,0.4510297600093907,1.0,75.18287466327224,66.82231200527569,,,1,"Chattanooga, 68-63",63.8125,63.8125,63.0,68.0,Chattanooga,Tennessee Tech,64.46454162535204,65.34289304887415,99.83155095814271,103.06242297703068,96.4119633540168,105.47119695335932,1.0,0.0,1.0,0.8903986653179133,0.975852103795596,738843,0.9872673849167484,1.0656219392752204,1.0264446620959844,273,230,0.40943981204137797,0.26254405242084594,"[u'11/19/2023', 200, u'Tennessee Tech', u'Chattanooga', 25, 58, 7, 22, 6, 11, 6, 22, 28, 5, 2, 1, 7, 20, 63, 21, 50, 8, 30, 18, 24, 10, 29, 39, 10, 4, 4, 12, 11, 68, 63.8125, u'', u'Chattanooga', u'Tennessee Tech']",Tennessee Tech,Chattanooga,-6.297691877430438,144.06805744911406,11/19/2023,20231119,-5.0,99.83155095814271,103.06242297703068,96.4119633540168,105.47119695335932,71.2,101.4,-25.4,-26.8,-13.5,11.8
468,QueensDrexel11-19,2023-11-19 00:00:00,ASun at CAA,243 Queens at 105 Drexel,"Drexel -11.3, 72-61 (88%)",34.50651268352828,0,H,Queens,99.83811681040824,108.05978136718194,0.2869901230843764,0.0,60.872722078816416,Drexel,104.23338506079357,95.12959145418894,0.7409692754939011,1.0,72.19076385736861,67.01633122550757,,,1,"Drexel, 62-52",63.150000000000006,63.150000000000006,52.0,62.0,Drexel,Queens,68.11194203540173,60.39097405580274,93.14224589184984,96.08289403123273,92.68059924424853,88.74950852331737,1.0,0.0,1.0,0.6999996852755908,0.9679102607586604,738843,0.8234362628661915,0.9817893903404592,0.9026128266033252,243,105,0.4115746512520125,0.6220890488815443,"[u'11/19/23', 200, u'Queens', u'Drexel', 19, 58, 6, 20, 8, 14, 13, 21, 34, 9, 4, 0, 11, 17, 52, 26, 55, 2, 16, 8, 14, 10, 29, 39, 10, 4, 7, 12, 13, 62, 63.150000000000006, u'', u'Drexel', u'Queens']",Queens,Drexel,-11.318041778552193,133.06348593618503,11/19/2023,20231119,-10.0,93.14224589184984,96.08289403123273,92.68059924424853,88.74950852331737,71.2,101.4,-6.1,-8.0,-5.7,0.4
469,LindenwoodWilliam & Mary11-19,2023-11-19 00:00:00,OVC vs. CAA,337 Lindenwood vs. 303 William & Mary,"William & Mary -3.4, 77-74 (63%)",34.41029971409152,0,N,Lindenwood,97.02725948520714,112.5433465667438,0.1536852592463641,1.0,73.96171445383592,William & Mary,103.36003003708176,114.57961204683488,0.2341377235675433,0.0,77.3888350522103,69.56259832910432,,,1,"Lindenwood, 71-60",70.0,70.0,71.0,60.0,Lindenwood,William & Mary,70.82452809382242,68.74891236189553,93.40128964791413,85.77755078768344,78.77827074090342,110.29769973214252,1.0,0.0,1.0,0.967147317581853,0.9802220057003458,738843,1.0142857142857142,0.8571428571428571,0.9357142857142856,337,303,0.7269494509728426,0.020426635118762627,"[u'11/19/2023', 200, u'Lindenwood', u'William & Mary', 24, 55, 10, 21, 13, 19, 6, 30, 36, 10, 5, 4, 12, 21, 71, 20, 54, 6, 25, 14, 21, 9, 29, 38, 9, 4, 1, 15, 21, 60, 70.0, u'', u'Lindenwood', u'William & Mary']",Lindenwood,William & Mary,-3.4271205983743727,151.3505495060462,11/19/2023,20231119,11.0,93.40128964791413,85.77755078768344,78.77827074090342,110.29769973214252,71.2,101.4,-8.9,-9.2,-4.4,4.5
